AX,AY,AZ,GPS_Lat,GPS_Long,GX,GY,GZ
-0.11771162,0.5784381,-0.6126597,33.7551173,-84.3877951,0.055694874,-0.15630497,7.4229894
0.89681876,0.43396172,0.26098958,33.7551173,-84.3877951,-2.5913088,1.2270839,6.6408653
-0.3881554,-0.1206411,-0.31451905,33.7551173,-84.3877951,0.08324288,0.05030505,0.39106187
1.755288,-1.0113345,-0.3194459,33.7551173,-84.3877951,-0.06647453,0.77793163,3.1955683
0.08002792,0.04074633,0.003994738,33.7551173,-84.3877951,0.25511846,2.5715463,9.199237
-1.1302446,-0.12436952,0.5560676,33.7551173,-84.3877951,2.2092302,-0.029344613,13.106262
-0.20679428,0.3058638,-0.38203013,33.7551173,-84.3877951,0.65037245,0.7707452,10.424523
0.32597065,1.1323751,0.5587307,33.7551173,-84.3877951,-1.5546656,0.739604,3.808212
-0.52663964,-0.18162744,0.006524739,33.7551173,-84.3877951,0.04850844,0.058689225,0.15510723
-0.62451077,-0.9877656,-0.56778544,33.7551173,-84.3877951,3.348879,0.04910731,20.250776
-0.008255793,0.13422321,0.0026631588,33.7551173,-84.3877951,0.7300221,2.1092188,9.49388
-0.0077231606,-0.039681066,9.32E-04,33.7551173,-84.3877951,1.1743834,2.3715239,11.636636
-0.4768386,-0.348208,-1.320261,33.7551173,-84.3877951,1.5301119,0.9743609,13.467979
0.19773954,0.015180005,-0.14234585,33.7551173,-84.3877951,0.2820676,-0.82164913,5.5748773
0.152599,0.6595313,-0.18375796,33.7551173,-84.3877951,-0.78990906,0.30422577,1.2702025
-0.008255793,-0.6388918,-0.3290333,33.7551173,-84.3877951,-5.6868663,-0.11618071,9.71127
-0.44528016,0.60493654,-0.8946882,33.7551173,-84.3877951,-1.2330726,0.87075645,9.277089
0.0013315794,0,0.0013315794,33.7551173,-84.3877951,-1.2684059,0.8815361,9.578919
0.0010652635,7.99E-04,0.0010652635,33.7551173,-84.3877951,-1.267807,0.8827338,9.5849085
0.0013315794,3.99E-04,9.32E-04,33.7551173,-84.3877951,-1.2642138,0.8827338,9.583112
0.0011984215,0.0010652635,0.0011984215,33.7551173,-84.3877951,-1.2648127,0.8803384,9.580716
0.0010652635,5.33E-04,0.0014647373,33.7551173,-84.3877951,-1.2636149,0.88872254,9.5783205
7.99E-04,0.0010652635,0.0014647373,33.7551173,-84.3877951,-1.2654115,0.8893214,9.575926
0.0010652635,9.32E-04,0.0010652635,33.7551173,-84.3877951,-1.2600217,0.88692594,9.577124
6.66E-04,6.66E-04,9.32E-04,33.7551173,-84.3877951,-1.2600217,0.88692594,9.580117
0.0011984215,7.99E-04,0.0011984215,33.7551173,-84.3877951,-1.2630161,0.8899203,9.572931
6.66E-04,6.66E-04,0.0010652635,33.7551173,-84.3877951,-1.2570274,0.8833327,9.5783205
0.0035952644,-0.018375795,6.66E-04,33.7551173,-84.3877951,-0.82404464,0.82883555,10.353258
0.013448952,-0.98004246,-0.22969745,33.7551173,-84.3877951,1.8337388,1.047423,12.070217
0.038482644,-0.055793177,-0.85087925,33.7551173,-84.3877951,-0.17187558,2.2679193,6.196504
-0.33968592,0.74102396,0.34980592,33.7551173,-84.3877951,-0.66654193,0.799491,1.3246996
-0.67324656,0.5310339,0.6591318,33.7551173,-84.3877951,-1.6989932,1.0605981,22.795374
0.6936197,-0.47231123,0.17976321,33.7551173,-84.3877951,2.3230152,1.3923719,9.167497
0.032490537,1.1791135,0.38882118,33.7551173,-84.3877951,0.24074559,1.2606206,9.70588
0.0062584234,-0.0018642112,-1.33E-04,33.7551173,-84.3877951,0.2269716,1.272598,9.639405
0.0010652635,0.0014647373,0.0011984215,33.7551173,-84.3877951,0.22996594,1.2737957,9.649587
0.0014647373,0.0015978953,0.0014647373,33.7551173,-84.3877951,0.2305648,1.2743946,9.637011
0.0017310532,0.0015978953,0.0014647373,33.7551173,-84.3877951,0.2305648,1.2737957,9.640603
0.0010652635,0.0017310532,0.0010652635,33.7551173,-84.3877951,0.22457612,1.2761912,9.653778
0.0014647373,0.0014647373,0.0013315794,33.7551173,-84.3877951,0.2269716,1.2702025,9.646592
0.0011984215,0.0015978953,0.0010652635,33.7551173,-84.3877951,0.31680202,1.2510387,9.156117
0.047404226,0.0762995,-0.01038632,33.7551173,-84.3877951,1.5163379,0.5347906,13.633267
-0.104262665,-0.2675143,1.9117485,33.7551173,-84.3877951,1.5648464,-0.9749598,7.982932
-0.023968428,1.0005487,0.20519638,33.7551173,-84.3877951,-1.8714676,-2.1463487,4.557398
0.06644581,-1.33E-04,-0.11851057,33.7551173,-84.3877951,0.080248535,0.094022535,0.5952764
1.4149363,0.5265065,0.19294585,33.7551173,-84.3877951,-4.176517,1.0857507,7.955983
0.047404226,0.0077231606,0.023968428,33.7551173,-84.3877951,-0.22397724,0.98514056,9.654377
-0.020373166,0.10998846,0.0077231606,33.7551173,-84.3877951,-0.33955908,1.2737957,12.064828
2.4563646,-2.567152,-0.64222074,33.7551173,-84.3877951,3.698619,5.8635325,11.577947
-1.3330442,2.1975055,0.6961497,33.7551173,-84.3877951,-2.0475352,0.48867762,7.6559496
-0.21824586,0.08828372,-0.6552702,33.7551173,-84.3877951,-0.33776248,0.079050794,0.5575476
0.6438186,-0.509196,0.0077231606,33.7551173,-84.3877951,-1.3558408,4.268144,15.116668
-0.22184113,-1.9580876,-1.0985531,33.7551173,-84.3877951,-0.34854212,0.63060975,10.492196
-0.009454214,-0.0062584234,9.32E-04,33.7551173,-84.3877951,-0.6234233,0.560542,9.89153
-0.3235738,-0.7032071,-0.114116356,33.7551173,-84.3877951,1.0084965,-0.06587566,11.530636
-0.14767216,0.66565657,0.98257244,33.7551173,-84.3877951,0.20720889,-0.29164952,11.563574
-0.4435491,0.6841655,0.26844642,33.7551173,-84.3877951,-2.8182805,-1.3175132,5.457499
-0.08761793,0.12689951,-0.04540686,33.7551173,-84.3877951,-0.2030168,-0.2425422,0.70127636
0.013448952,0.02077264,0.015046847,33.7550918,-84.3877649,-0.4198076,2.8721788,9.3405695
-0.017976321,0.016511586,0.0074568447,33.7550918,-84.3877649,-0.53778493,2.7739642,9.330389
-0.08788424,0.04340949,0.0661795,33.7550918,-84.3877649,-0.5737171,2.5799303,9.43579
6.66E-04,-0.0035952644,0.06657897,33.7550918,-84.3877649,-1.4798069,3.4435005,9.463338
0.061119493,0.79428715,1.2463583,33.7550918,-84.3877649,-1.7061796,5.057454,8.789011
-0.37004593,0.78656393,1.6917716,33.7550918,-84.3877649,0.6904967,3.4159524,9.442976
0.16964322,-0.28162906,-0.0038615803,33.7550918,-84.3877649,0.11318636,2.6967099,5.667702
-0.4179828,0.25020376,-0.75806814,33.7550918,-84.3877649,-0.008384175,-0.11198862,0.52760416
0.040346857,0.029960537,-0.38895434,33.7550918,-84.3877649,1.1953439,-1.5594566,8.496163
0.04141212,-0.0956074,-9.32E-04,33.7550918,-84.3877649,-0.020960437,-0.28625968,9.754389
3.99E-04,-7.99E-04,0,33.7550918,-84.3877649,-0.021559307,-0.294045,9.757383
0,-7.99E-04,3.99E-04,33.7550918,-84.3877649,-0.022158176,-0.29344612,9.757383
1.33E-04,-3.99E-04,1.33E-04,33.7550918,-84.3877649,-0.013774002,-0.29045177,9.759778
0,-3.99E-04,-1.33E-04,33.7550918,-84.3877649,-0.014971741,-0.28985292,9.761575
-1.33E-04,0,-3.99E-04,33.7550918,-84.3877649,-0.013774002,-0.29105064,9.762174
0.065247394,0.14980268,0.013448952,33.7550918,-84.3877649,0,-0.95160383,10.010106
-2.9543753,1.0514151,0.28043061,33.7550918,-84.3877649,-4.471161,-7.172063,7.536774
0.615456,-0.4371575,0.7034734,33.7550918,-84.3877649,-3.5716586,-3.555489,4.750833
-0.9199882,-0.87990767,1.1130673,33.7550918,-84.3877649,-3.5812404,-1.5223266,6.688775
0.18029585,0.2482064,-0.06018739,33.7550918,-84.3877649,-5.3317366,-3.0099187,14.687278
1.6812521,0.40852857,-0.8008118,33.7550918,-84.3877649,-4.424449,-12.063031,2.3403826
-6.2341886,1.9351844,-13.631246,33.7550918,-84.3877649,-16.31261,-10.508965,7.910469
1.35901,-4.1221704,-0.45753068,33.7550918,-84.3877649,-0.6354007,0.27128795,9.096829
-5.33E-04,-0.002130527,-0.0029294747,33.7550918,-84.3877649,-0.3335704,0.16828237,9.752592
0.023302639,0.07084002,0.007190529,33.7550918,-84.3877649,-0.7653554,0.12935585,9.882546
-2.6276057,1.4002889,0.7046718,33.7550918,-84.3877649,-7.5188084,-6.900775,6.101883
-2.1876519,-1.3359736,2.6921873,33.7550918,-84.3877649,-0.35812405,-2.5338175,8.947112
0.1351553,-1.4672674,0.25273377,33.7550918,-84.3877649,1.6942022,-1.9601003,4.8801885
-4.2910147,0.53742546,-6.394644,33.7550918,-84.3877649,-1.942733,-2.7362354,0.07126549
2.2820609,0.3415501,-1.4295837,33.7550918,-84.3877649,0.78751355,5.627578,9.646592
0.007856319,-0.0015978953,0.002396843,33.7550918,-84.3877649,0.4575364,5.145488,8.3632145
-3.99E-04,-2.66E-04,-2.66E-04,33.7550918,-84.3877649,0.46592057,5.141895,8.372197
-3.99E-04,0,-2.66E-04,33.7550918,-84.3877649,0.20361568,5.129318,8.1979265
1.0616683,-0.5348954,-0.21491691,33.7550918,-84.3877649,3.362054,8.910582,5.383838
0.08428898,-1.233442,0.8231824,33.7550918,-84.3877649,6.417487,4.717296,9.845417
-0.29361326,2.058755,0.28056377,33.7550918,-84.3877649,0.13294905,-0.11618071,-0.07066662
2.0632823,0.7926892,-0.3725759,33.7550918,-84.3877649,-8.766852,12.05824,0.24014673
0.80307555,-0.23662166,3.7269576,33.7550918,-84.3877649,11.206648,0.4952652,1.3606318
4.8872957,-7.044987,-0.6619281,33.7550918,-84.3877649,-0.32219186,-8.24404,-7.9272375
-0.11438267,-0.19081533,-0.2810964,33.7550918,-84.3877649,0.15450837,-5.4143806,-8.170379
-0.0070573706,-0.017976321,-0.032623697,33.7550918,-84.3877649,0.46532172,-6.1485944,-8.06378
2.0558255,1.266332,-0.89455503,33.7550918,-84.3877649,2.2080324,-8.594977,-0.9246547
0.15233268,2.7009757,0.98350453,33.7550918,-84.3877649,2.9015234,-7.9679604,5.412584
1.5233269,0.5910881,0.9633977,33.7550918,-84.3877649,6.2815437,-5.0915895,10.432908
0.7572692,-0.21092218,-1.438372,33.7550918,-84.3877649,1.7145637,-7.0169554,0.8012876
4.275435,2.73573,-10.882067,33.7550918,-84.3877649,-3.786054,-6.88221,0.54497135
-4.3710427,2.2427793,-10.731198,33.7550918,-84.3877649,-4.464573,-5.3029904,-0.57251936
0.052730545,1.2743214,-1.0394309,33.7550918,-84.3877649,1.8888348,-0.36650822,8.133248
0.0014647373,0.27443853,-0.22517008,33.7550918,-84.3877649,1.5648464,-0.0886327,9.616649
9.32E-04,0.002130527,6.66E-04,33.7550918,-84.3877649,1.5606543,-0.08923157,9.617248
-0.026897904,0.060986336,-0.02463422,33.7550918,-84.3877649,1.1109031,-0.19642924,9.534004
0.0940095,0.44328278,-0.2890859,33.7550918,-84.3877649,0.11258749,0.040723134,9.726242
6.66E-04,5.33E-04,2.66E-04,33.7550918,-84.3877649,0.11618071,0.041322004,9.729236
5.33E-04,7.99E-04,7.99E-04,33.7550918,-84.3877649,0.11498297,0.043717485,9.72205
6.66E-04,6.66E-04,2.66E-04,33.7550918,-84.3877649,0.6635476,0.009581914,9.742412
0.11638004,0.8954871,-0.9269124,33.7550918,-84.3877649,-3.3129468,-0.03533331,9.159711
-0.18389112,1.1299783,0.30599695,33.7550918,-84.3877649,-5.141296,0.06407905,8.184153
-0.023835272,-1.2373036,0.001997369,33.7550918,-84.3877649,-2.1709025,-0.07306209,9.508253
0.06298371,-0.864994,-0.21851218,33.7550918,-84.3877649,-0.46771717,-0.08743497,9.879553
-3.3838096,1.4305158,-0.9390298,33.7550918,-84.3877649,2.163716,-12.278625,7.8020735
0.001997369,-0.5012065,-1.6727301,33.7550918,-84.3877649,2.1607215,-12.056443,-0.24074559
-0.8086682,-0.19654112,0.38442698,33.7550918,-84.3877649,0.7707452,-8.68361,1.6912079
0.30027115,-0.37657064,0.65234077,33.7550918,-84.3877649,1.9601003,-8.659655,0.9012988
0.3938812,-0.115581095,-0.43196437,33.7550918,-84.3877649,0.17606768,-12.924206,0.16828237
-1.5275879,0.4083954,-1.0739188,33.7550918,-84.3877649,0.020960437,-0.25272298,-0.013774002
-0.26724797,6.4906507,-3.340267,33.7550918,-84.3877649,1.7313321,-1.3636261,4.6921434
0.12703268,0.55100757,0.541287,33.7550918,-84.3877649,1.492982,-2.090055,9.369914
0,0.0057257917,9.32E-04,33.7550918,-84.3877649,1.4684284,-2.0924506,9.384287
3.99E-04,0.0031957906,7.99E-04,33.7550918,-84.3877649,1.3779991,-1.6139537,9.211214
-0.46658543,1.0633993,-1.0511488,33.7550918,-84.3877649,0.2838642,-2.3679307,8.850096
0.11917636,0.11837741,-0.58016914,33.7550918,-84.3877649,-0.85518587,-5.434143,11.252162
-0.071505815,1.5026873,-0.5635244,33.7550918,-84.3877649,-5.3041883,-2.494292,7.9398136
0.77138394,0.10399635,0.7751124,33.7550918,-84.3877649,-2.4847102,0.67911816,8.4237
-0.6876276,-0.2716422,0.50200546,33.7550918,-84.3877649,-0.42699406,-1.2612195,14.786091
0.76858765,-1.5345122,-1.3825788,33.7550918,-84.3877649,-0.07246323,-0.16888124,0.15570611
-1.0383656,-1.9226675,-2.074734,33.7550918,-84.3877649,-5.4778605,-8.73152,8.775237
-4.5958133,6.7721467,-7.1994505,33.7550918,-84.3877649,-9.201033,-2.6356254,1.4762137
-0.9178577,1.2913657,-1.3032168,33.7550918,-84.3877649,0.05150279,0.41681325,8.99622
3.99E-04,0.0010652635,5.33E-04,33.7550918,-84.3877649,0.06527679,0.122768275,9.722649
3.99E-04,0.0010652635,3.99E-04,33.7550918,-84.3877649,0.07066662,0.124564886,9.725643
-1.33E-04,0.0010652635,2.66E-04,33.7550918,-84.3877649,0.07006775,0.122169405,9.729835
1.33E-04,0.0010652635,3.99E-04,33.7550918,-84.3877649,-0.28266647,0.49646294,9.905903
0.0033289485,-0.15033531,-4.1374836,33.7550918,-84.3877649,-0.10300558,1.2210952,9.859191
-0.25433168,0.121173725,0.145009,33.7550918,-84.3877649,-3.1015458,-6.0994873,12.016319
0.80427396,1.3792499,0.32637012,33.7550918,-84.3877649,-4.2088556,-1.2899652,9.171089
0.42530647,-0.4612591,1.2499536,33.7550918,-84.3877649,-1.6235356,1.102519,7.727215
-0.2693785,-0.57284546,0.41212383,33.7550918,-84.3877649,-3.8076131,1.5223266,8.514729
-0.24154851,0.35286856,0.6528734,33.7550918,-84.3877649,-1.6133548,-0.04491522,15.439458
0.05432844,-1.4907031,-1.8803233,33.7550918,-84.3877649,-0.022757046,-0.46232736,0.17127672
-2.410292,-0.3644533,-2.2186775,33.7550918,-84.3877649,0.077853054,-9.8226595,9.1291685
0.040879488,2.7277405,0.42184436,33.7550918,-84.3877649,0.8881237,-0.12576263,9.730433
7.99E-04,9.32E-04,3.99E-04,33.7550918,-84.3877649,0.8857282,-0.120971665,9.691507
3.99E-04,9.32E-04,2.66E-04,33.7550918,-84.3877649,0.8881237,-0.11797732,9.689711
0.0010652635,7.99E-04,3.99E-04,33.7550918,-84.3877649,0.7988921,-0.062282443,9.530412
0.11797793,0.07270423,-0.030093694,33.7550918,-84.3877649,-0.21858741,-4.0303926,9.6507845
-2.5321314,1.4891052,0.43968752,33.7550918,-84.3877649,-7.9446044,-7.29004,7.1780515
1.1699257,-0.061119493,1.5450315,33.7550918,-84.3877649,-2.7841449,1.5169368,5.279036
-1.9741997,-1.7717996,0.7299718,33.7550918,-84.3877649,-0.84201074,-1.9840552,11.430625
0.35353434,-0.6724476,-0.47217807,33.7550918,-84.3877649,-0.5641352,-0.35153648,4.938279
0.81159765,3.9931402,-2.3692791,33.7550918,-84.3877649,-0.036531046,-0.17247446,0.47789797
-1.0910962,0.21571587,2.2596903,33.7550918,-84.3877649,-11.344986,-4.3519855,3.8189917
0.38748962,-0.85207766,0.10333056,33.7550918,-84.3877649,-3.4746416,0.0035932178,7.5415654
0.035153694,-0.6749776,-0.011717899,33.7550918,-84.3877649,-0.013175132,0.06767227,9.742412
3.99E-04,1.33E-04,-2.66E-04,33.7550918,-84.3877649,-0.011977393,0.06827114,9.743609
-1.33E-04,0,2.66E-04,33.7550918,-84.3877649,-0.014372871,0.07366096,9.740016
2.66E-04,2.66E-04,-2.66E-04,33.7550918,-84.3877649,-0.013774002,0.06647453,9.742412
-1.33E-04,1.33E-04,-1.33E-04,33.7550918,-84.3877649,-0.0011977393,-2.3781114,9.734626
-0.5077312,3.19872,-2.3214755,33.7550918,-84.3877649,-11.527641,-9.983756,1.5732305
-0.9612672,-0.5375586,0.5546028,33.7550918,-84.3877649,-4.447206,-3.0997493,-0.82164913
